2024-03-09 02:43:47,895 - ============================== Params ==============================
2024-03-09 02:43:47,895 - logger_name: mult_MIntRec2_multi-class_seed-2_2024-03-09-02-43-47
2024-03-09 02:43:47,895 - dataset: MIntRec2
2024-03-09 02:43:47,895 - data_mode: multi-class
2024-03-09 02:43:47,895 - method: mult
2024-03-09 02:43:47,895 - text_backbone: bert-base-uncased
2024-03-09 02:43:47,895 - text_backbone_path: /home/sharing/disk1/pretrained_embedding/bert/uncased_L-12_H-768_A-12/
2024-03-09 02:43:47,895 - seed: 2
2024-03-09 02:43:47,895 - num_workers: 8
2024-03-09 02:43:47,895 - gpu_id: 2
2024-03-09 02:43:47,895 - data_path: /home/sharing/disk2/sjh/intentDataset
2024-03-09 02:43:47,895 - train: True
2024-03-09 02:43:47,895 - tune: True
2024-03-09 02:43:47,895 - save_model: False
2024-03-09 02:43:47,895 - save_results: True
2024-03-09 02:43:47,895 - log_path: logs
2024-03-09 02:43:47,895 - cache_path: 
2024-03-09 02:43:47,895 - video_data_path: video_data
2024-03-09 02:43:47,895 - audio_data_path: audio_data
2024-03-09 02:43:47,895 - video_feats_path: video_feats.pkl
2024-03-09 02:43:47,895 - audio_feats_path: audio_feats.pkl
2024-03-09 02:43:47,895 - results_path: results
2024-03-09 02:43:47,895 - output_path: /home/sharing/disk2/sjh/Outputs/MIntRec2
2024-03-09 02:43:47,895 - model_path: models
2024-03-09 02:43:47,895 - config_file_name: mult_bert_MIntRec2
2024-03-09 02:43:47,895 - results_file_name: mult_bert.csv
2024-03-09 02:43:47,895 - padding_mode: zero
2024-03-09 02:43:47,895 - padding_loc: end
2024-03-09 02:43:47,895 - need_aligned: False
2024-03-09 02:43:47,895 - eval_monitor: f1
2024-03-09 02:43:47,895 - train_batch_size: 32
2024-03-09 02:43:47,895 - eval_batch_size: 16
2024-03-09 02:43:47,895 - test_batch_size: 16
2024-03-09 02:43:47,896 - wait_patience: 8
2024-03-09 02:43:47,896 - num_train_epochs: 100
2024-03-09 02:43:47,896 - dst_feature_dims: 80
2024-03-09 02:43:47,896 - nheads: 8
2024-03-09 02:43:47,896 - n_levels: 8
2024-03-09 02:43:47,896 - attn_dropout: 0.0
2024-03-09 02:43:47,896 - attn_dropout_v: 0.2
2024-03-09 02:43:47,896 - attn_dropout_a: 0.2
2024-03-09 02:43:47,896 - relu_dropout: 0.0
2024-03-09 02:43:47,896 - embed_dropout: 0.1
2024-03-09 02:43:47,896 - res_dropout: 0.0
2024-03-09 02:43:47,896 - output_dropout: 0.2
2024-03-09 02:43:47,896 - text_dropout: 0.4
2024-03-09 02:43:47,896 - grad_clip: 0.5
2024-03-09 02:43:47,896 - attn_mask: True
2024-03-09 02:43:47,896 - conv1d_kernel_size_l: 6
2024-03-09 02:43:47,896 - conv1d_kernel_size_v: 1
2024-03-09 02:43:47,896 - conv1d_kernel_size_a: 2
2024-03-09 02:43:47,896 - lr: 2e-05
2024-03-09 02:43:47,896 - pred_output_path: /home/sharing/disk2/sjh/Outputs/MIntRec2/mult_MIntRec2_multi-class_seed-2_2024-03-09-02-43-47
2024-03-09 02:43:47,896 - model_output_path: /home/sharing/disk2/sjh/Outputs/MIntRec2/mult_MIntRec2_multi-class_seed-2_2024-03-09-02-43-47/models
2024-03-09 02:43:47,896 - ============================== End Params ==============================
2024-03-09 02:43:48,149 - Generate Text Features Begin...
2024-03-09 02:43:49,973 - Generate Text Features Finished...
2024-03-09 02:43:49,975 - Load Video Features Begin...
2024-03-09 02:44:44,222 - Load Video Features Finished...
2024-03-09 02:44:46,470 - Load Audio Features Begin...
2024-03-09 02:45:57,745 - Load Audio Features Finished...
2024-03-09 02:46:15,006 - method  begins...
2024-03-09 02:46:24,359 - Multimodal intent recognition begins...
2024-03-09 02:46:24,360 - Training begins...
2024-03-09 02:48:10,518 - ***** Epoch: 1: Eval results *****
2024-03-09 02:48:10,518 -   best_eval_score = 0.0
2024-03-09 02:48:10,519 -   eval_score = 0.3909
2024-03-09 02:48:10,519 -   train_loss = 2.2919
2024-03-09 02:49:52,848 - ***** Epoch: 2: Eval results *****
2024-03-09 02:49:52,849 -   best_eval_score = 0.3909
2024-03-09 02:49:52,849 -   eval_score = 0.4585
2024-03-09 02:49:52,849 -   train_loss = 1.4204
2024-03-09 02:51:36,655 - ***** Epoch: 3: Eval results *****
2024-03-09 02:51:36,655 -   best_eval_score = 0.4585
2024-03-09 02:51:36,655 -   eval_score = 0.49
2024-03-09 02:51:36,655 -   train_loss = 1.0317
2024-03-09 02:53:18,012 - ***** Epoch: 4: Eval results *****
2024-03-09 02:53:18,013 -   best_eval_score = 0.49
2024-03-09 02:53:18,013 -   eval_score = 0.4974
2024-03-09 02:53:18,013 -   train_loss = 0.7136
2024-03-09 02:54:59,394 - ***** Epoch: 5: Eval results *****
2024-03-09 02:54:59,395 -   best_eval_score = 0.4974
2024-03-09 02:54:59,395 -   eval_score = 0.5145
2024-03-09 02:54:59,395 -   train_loss = 0.4605
2024-03-09 02:56:40,376 - ***** Epoch: 6: Eval results *****
2024-03-09 02:56:40,376 -   best_eval_score = 0.5145
2024-03-09 02:56:40,376 -   eval_score = 0.5098
2024-03-09 02:56:40,376 -   train_loss = 0.285
2024-03-09 02:56:40,376 - EarlyStopping counter: 1 out of 8
2024-03-09 02:58:19,921 - ***** Epoch: 7: Eval results *****
2024-03-09 02:58:19,921 -   best_eval_score = 0.5145
2024-03-09 02:58:19,921 -   eval_score = 0.5044
2024-03-09 02:58:19,921 -   train_loss = 0.1838
2024-03-09 02:58:19,921 - EarlyStopping counter: 2 out of 8
2024-03-09 03:00:01,129 - ***** Epoch: 8: Eval results *****
2024-03-09 03:00:01,129 -   best_eval_score = 0.5145
2024-03-09 03:00:01,129 -   eval_score = 0.508
2024-03-09 03:00:01,129 -   train_loss = 0.1263
2024-03-09 03:00:01,129 - EarlyStopping counter: 3 out of 8
2024-03-09 03:01:44,155 - ***** Epoch: 9: Eval results *****
2024-03-09 03:01:44,155 -   best_eval_score = 0.5145
2024-03-09 03:01:44,155 -   eval_score = 0.4826
2024-03-09 03:01:44,155 -   train_loss = 0.0972
2024-03-09 03:01:44,155 - EarlyStopping counter: 4 out of 8
2024-03-09 03:03:24,692 - ***** Epoch: 10: Eval results *****
2024-03-09 03:03:24,693 -   best_eval_score = 0.5145
2024-03-09 03:03:24,693 -   eval_score = 0.5183
2024-03-09 03:03:24,693 -   train_loss = 0.0897
2024-03-09 03:05:05,143 - ***** Epoch: 11: Eval results *****
2024-03-09 03:05:05,143 -   best_eval_score = 0.5183
2024-03-09 03:05:05,143 -   eval_score = 0.4925
2024-03-09 03:05:05,143 -   train_loss = 0.0851
2024-03-09 03:05:05,144 - EarlyStopping counter: 1 out of 8
2024-03-09 03:06:45,762 - ***** Epoch: 12: Eval results *****
2024-03-09 03:06:45,762 -   best_eval_score = 0.5183
2024-03-09 03:06:45,762 -   eval_score = 0.5057
2024-03-09 03:06:45,762 -   train_loss = 0.0739
2024-03-09 03:06:45,762 - EarlyStopping counter: 2 out of 8
2024-03-09 03:08:26,872 - ***** Epoch: 13: Eval results *****
2024-03-09 03:08:26,872 -   best_eval_score = 0.5183
2024-03-09 03:08:26,872 -   eval_score = 0.5179
2024-03-09 03:08:26,872 -   train_loss = 0.0513
2024-03-09 03:08:26,872 - EarlyStopping counter: 3 out of 8
2024-03-09 03:10:08,166 - ***** Epoch: 14: Eval results *****
2024-03-09 03:10:08,166 -   best_eval_score = 0.5183
2024-03-09 03:10:08,166 -   eval_score = 0.5221
2024-03-09 03:10:08,166 -   train_loss = 0.0443
2024-03-09 03:11:48,701 - ***** Epoch: 15: Eval results *****
2024-03-09 03:11:48,701 -   best_eval_score = 0.5221
