2024-03-01 03:26:32,726 - ============================== Params ==============================
2024-03-01 03:26:32,726 - logger_name: mult_MIntRec2_multi-class_seed-4_2024-03-01-03-26-32
2024-03-01 03:26:32,726 - dataset: MIntRec2
2024-03-01 03:26:32,726 - data_mode: multi-class
2024-03-01 03:26:32,727 - method: mult
2024-03-01 03:26:32,727 - text_backbone: bert-base-uncased
2024-03-01 03:26:32,727 - text_backbone_path: /home/sharing/disk1/pretrained_embedding/bert/uncased_L-12_H-768_A-12/
2024-03-01 03:26:32,727 - seed: 4
2024-03-01 03:26:32,727 - num_workers: 8
2024-03-01 03:26:32,727 - gpu_id: 2
2024-03-01 03:26:32,727 - data_path: /home/sharing/disk2/sjh/intentDataset
2024-03-01 03:26:32,727 - train: True
2024-03-01 03:26:32,727 - tune: False
2024-03-01 03:26:32,727 - save_model: False
2024-03-01 03:26:32,727 - save_results: True
2024-03-01 03:26:32,727 - log_path: logs
2024-03-01 03:26:32,727 - cache_path: 
2024-03-01 03:26:32,727 - video_data_path: video_data
2024-03-01 03:26:32,727 - audio_data_path: audio_data
2024-03-01 03:26:32,727 - video_feats_path: video_feats.pkl
2024-03-01 03:26:32,727 - audio_feats_path: audio_feats.pkl
2024-03-01 03:26:32,727 - results_path: results
2024-03-01 03:26:32,727 - output_path: /home/sharing/disk2/sjh/Outputs/MIntRec2
2024-03-01 03:26:32,727 - model_path: models
2024-03-01 03:26:32,727 - config_file_name: mult_bert_MIntRec2
2024-03-01 03:26:32,727 - results_file_name: mult_bert.csv
2024-03-01 03:26:32,727 - padding_mode: zero
2024-03-01 03:26:32,727 - padding_loc: end
2024-03-01 03:26:32,727 - need_aligned: False
2024-03-01 03:26:32,727 - eval_monitor: f1
2024-03-01 03:26:32,727 - train_batch_size: 16
2024-03-01 03:26:32,727 - eval_batch_size: 8
2024-03-01 03:26:32,727 - test_batch_size: 8
2024-03-01 03:26:32,727 - wait_patience: 8
2024-03-01 03:26:32,727 - num_train_epochs: 100
2024-03-01 03:26:32,727 - dst_feature_dims: 120
2024-03-01 03:26:32,727 - nheads: 8
2024-03-01 03:26:32,727 - n_levels: 4
2024-03-01 03:26:32,727 - attn_dropout: 0.0
2024-03-01 03:26:32,727 - attn_dropout_v: 0.2
2024-03-01 03:26:32,727 - attn_dropout_a: 0.2
2024-03-01 03:26:32,727 - relu_dropout: 0.0
2024-03-01 03:26:32,727 - embed_dropout: 0.1
2024-03-01 03:26:32,727 - res_dropout: 0.0
2024-03-01 03:26:32,727 - output_dropout: 0.2
2024-03-01 03:26:32,727 - text_dropout: 0.4
2024-03-01 03:26:32,727 - grad_clip: 0.5
2024-03-01 03:26:32,727 - attn_mask: True
2024-03-01 03:26:32,727 - conv1d_kernel_size_l: 5
2024-03-01 03:26:32,728 - conv1d_kernel_size_v: 1
2024-03-01 03:26:32,728 - conv1d_kernel_size_a: 1
2024-03-01 03:26:32,728 - lr: 1e-05
2024-03-01 03:26:32,728 - pred_output_path: /home/sharing/disk2/sjh/Outputs/MIntRec2/mult_MIntRec2_multi-class_seed-4_2024-03-01-03-26-32
2024-03-01 03:26:32,728 - model_output_path: /home/sharing/disk2/sjh/Outputs/MIntRec2/mult_MIntRec2_multi-class_seed-4_2024-03-01-03-26-32/models
2024-03-01 03:26:32,728 - ============================== End Params ==============================
2024-03-01 03:26:32,858 - Generate Text Features Begin...
2024-03-01 03:26:34,573 - Generate Text Features Finished...
2024-03-01 03:26:34,574 - Load Video Features Begin...
2024-03-01 03:26:57,211 - Load Video Features Finished...
2024-03-01 03:26:59,251 - Load Audio Features Begin...
2024-03-01 03:27:06,328 - Load Audio Features Finished...
2024-03-01 03:27:19,320 - method  begins...
2024-03-01 03:27:24,413 - Multimodal intent recognition begins...
2024-03-01 03:27:24,413 - Training begins...
2024-03-01 03:29:03,099 - ***** Epoch: 1: Eval results *****
2024-03-01 03:29:03,108 -   best_eval_score = 0.0
2024-03-01 03:29:03,108 -   eval_score = 0.3788
2024-03-01 03:29:03,108 -   train_loss = 2.3031
2024-03-01 03:30:38,938 - ***** Epoch: 2: Eval results *****
2024-03-01 03:30:38,938 -   best_eval_score = 0.3788
2024-03-01 03:30:38,939 -   eval_score = 0.4319
2024-03-01 03:30:38,939 -   train_loss = 1.4714
2024-03-01 03:32:15,478 - ***** Epoch: 3: Eval results *****
2024-03-01 03:32:15,478 -   best_eval_score = 0.4319
2024-03-01 03:32:15,478 -   eval_score = 0.4797
2024-03-01 03:32:15,478 -   train_loss = 1.1343
2024-03-01 03:33:52,361 - ***** Epoch: 4: Eval results *****
2024-03-01 03:33:52,362 -   best_eval_score = 0.4797
2024-03-01 03:33:52,362 -   eval_score = 0.5163
2024-03-01 03:33:52,362 -   train_loss = 0.8593
2024-03-01 03:35:24,574 - ***** Epoch: 5: Eval results *****
2024-03-01 03:35:24,574 -   best_eval_score = 0.5163
2024-03-01 03:35:24,574 -   eval_score = 0.5202
2024-03-01 03:35:24,574 -   train_loss = 0.6182
2024-03-01 03:36:56,205 - ***** Epoch: 6: Eval results *****
2024-03-01 03:36:56,206 -   best_eval_score = 0.5202
2024-03-01 03:36:56,206 -   eval_score = 0.5233
2024-03-01 03:36:56,206 -   train_loss = 0.4322
2024-03-01 03:38:31,975 - ***** Epoch: 7: Eval results *****
2024-03-01 03:38:31,975 -   best_eval_score = 0.5233
2024-03-01 03:38:31,975 -   eval_score = 0.5141
2024-03-01 03:38:31,975 -   train_loss = 0.2905
2024-03-01 03:38:31,975 - EarlyStopping counter: 1 out of 8
2024-03-01 03:39:59,420 - ***** Epoch: 8: Eval results *****
2024-03-01 03:39:59,421 -   best_eval_score = 0.5233
2024-03-01 03:39:59,421 -   eval_score = 0.519
2024-03-01 03:39:59,421 -   train_loss = 0.1961
2024-03-01 03:39:59,421 - EarlyStopping counter: 2 out of 8
2024-03-01 03:41:29,672 - ***** Epoch: 9: Eval results *****
